timestamp,demand_mw,price_gbp_per_mwh,national_renewable_output_mw
2025-10-23 02:00:00,15865.6,9.35,3761.5
2025-10-23 03:00:00,15523.0,18.42,4301.0
2025-10-23 04:00:00,15820.7,17.15,4483.5
2025-10-23 05:00:00,19243.8,23.47,4392.0
2025-10-23 06:00:00,23428.8,20.7,4771.0
2025-10-23 07:00:00,26952.7,36.97,5600.0
2025-10-23 08:00:00,29365.3,37.94,4806.0
2025-10-23 09:00:00,29756.3,33.23,5961.0
2025-10-23 10:00:00,27259.1,26.52,6665.5
2025-10-23 11:00:00,24739.4,26.68,6234.0
2025-10-23 12:00:00,23110.3,26.28,6084.5
2025-10-23 13:00:00,23294.2,21.75,7166.0
2025-10-23 14:00:00,24983.0,20.55,7078.5
2025-10-23 15:00:00,25989.4,34.12,6363.5
2025-10-23 16:00:00,31125.9,48.06,6123.0
2025-10-23 17:00:00,32453.7,49.33,5302.0
2025-10-23 18:00:00,33607.6,44.25,5021.5
2025-10-23 19:00:00,32133.9,45.19,5102.5
2025-10-23 20:00:00,29827.9,34.38,5297.0
2025-10-23 21:00:00,26776.0,37.84,4007.0
2025-10-23 22:00:00,23495.9,33.79,3742.5
2025-10-23 23:00:00,21581.3,22.14,3807.5
2025-10-24 00:00:00,19261.3,28.1,3855.0
2025-10-24 01:00:00,17397.6,20.95,3978.5
2025-10-24 02:00:00,16417.9,10.71,3842.5
2025-10-24 03:00:00,15197.3,17.77,3360.5
2025-10-24 04:00:00,15749.2,12.75,2301.5
2025-10-24 05:00:00,19547.8,37.76,1923.0
2025-10-24 06:00:00,23116.8,31.24,1866.5
2025-10-24 07:00:00,27075.4,41.41,1659.5
2025-10-24 08:00:00,29585.9,44.8,2240.0
2025-10-24 09:00:00,29051.0,39.85,3714.5
2025-10-24 10:00:00,27425.2,29.15,4699.0
2025-10-24 11:00:00,25101.1,17.97,5191.0
2025-10-24 12:00:00,23478.4,22.19,4873.5
2025-10-24 13:00:00,23094.0,19.18,4588.0
2025-10-24 14:00:00,24155.3,20.65,5500.0
2025-10-24 15:00:00,27187.3,38.58,5308.0
2025-10-24 16:00:00,29905.1,39.96,4930.0
2025-10-24 17:00:00,32204.9,47.6,5040.0
2025-10-24 18:00:00,34153.4,56.01,3958.0
2025-10-24 19:00:00,32377.9,54.28,3693.5
2025-10-24 20:00:00,30403.7,48.98,3798.0
2025-10-24 21:00:00,27267.0,31.44,3737.0
2025-10-24 22:00:00,24401.3,33.91,3815.5
2025-10-24 23:00:00,22134.0,29.23,3607.0
2025-10-25 00:00:00,16510.4,13.83,3694.5
2025-10-25 01:00:00,15525.0,11.88,3474.5
2025-10-25 02:00:00,14177.0,18.66,3675.0
2025-10-25 03:00:00,14000.0,15.63,2981.0
2025-10-25 04:00:00,14091.1,13.72,2643.5
2025-10-25 05:00:00,16624.7,23.25,2391.0
2025-10-25 06:00:00,20713.9,35.38,2470.5
2025-10-25 07:00:00,23986.3,40.34,1991.5
2025-10-25 08:00:00,26142.1,46.15,2182.0
2025-10-25 09:00:00,25110.5,34.7,3220.5
2025-10-25 10:00:00,23504.4,28.74,4148.5
2025-10-25 11:00:00,21036.3,18.56,4230.0
2025-10-25 12:00:00,20370.0,22.14,4555.5
2025-10-25 13:00:00,19951.3,24.17,4304.5
2025-10-25 14:00:00,21009.3,22.69,3572.0
2025-10-25 15:00:00,23610.0,25.03,3233.0
2025-10-25 16:00:00,25966.8,41.34,1815.0
2025-10-25 17:00:00,27698.2,48.52,599.0
2025-10-25 18:00:00,30261.7,56.87,717.5
2025-10-25 19:00:00,28282.9,48.55,647.0
2025-10-25 20:00:00,25673.3,44.97,656.0
2025-10-25 21:00:00,23123.7,41.35,822.5
2025-10-25 22:00:00,20830.6,30.88,1004.5
2025-10-25 23:00:00,19061.8,32.16,571.5
2025-10-26 00:00:00,16879.2,25.93,1194.5
2025-10-26 01:00:00,15563.9,13.4,940.5
2025-10-26 02:00:00,14665.2,19.73,1178.0
2025-10-26 03:00:00,14000.0,12.84,1129.5
2025-10-26 04:00:00,14068.5,25.15,1054.0
2025-10-26 05:00:00,16864.0,22.03,1358.5
2025-10-26 06:00:00,20884.4,31.16,1318.5
2025-10-26 07:00:00,24568.4,44.84,998.5
2025-10-26 08:00:00,25849.0,29.07,2355.0
2025-10-26 09:00:00,25708.5,26.8,4302.5
2025-10-26 10:00:00,23097.4,26.21,5864.5
2025-10-26 11:00:00,21843.2,16.42,6071.0
2025-10-26 12:00:00,20802.1,4.45,7706.0
2025-10-26 13:00:00,20512.8,6.47,7842.5
2025-10-26 14:00:00,21328.6,11.68,5732.5
2025-10-26 15:00:00,24156.9,24.93,4802.0
2025-10-26 16:00:00,26054.3,31.74,5269.0
2025-10-26 17:00:00,28079.4,51.21,3369.0
2025-10-26 18:00:00,29023.7,41.09,3449.0
2025-10-26 19:00:00,27898.4,37.45,3453.0
2025-10-26 20:00:00,26413.2,37.91,3951.5
2025-10-26 21:00:00,23523.8,33.83,3650.0
2025-10-26 22:00:00,21133.7,26.38,4065.0
2025-10-26 23:00:00,19045.3,23.0,4139.0
2025-10-27 00:00:00,19064.5,30.95,3734.5
2025-10-27 01:00:00,17372.4,15.51,3940.5
2025-10-27 02:00:00,16537.3,20.17,2705.5
2025-10-27 03:00:00,15431.2,21.32,4280.5
2025-10-27 04:00:00,15845.3,23.47,4302.5
2025-10-27 05:00:00,19112.7,26.17,3515.0
2025-10-27 06:00:00,23554.5,26.54,3486.0
2025-10-27 07:00:00,28504.3,48.88,2992.0
2025-10-27 08:00:00,29437.7,47.07,3863.5
2025-10-27 09:00:00,29779.5,41.4,4444.0
2025-10-27 10:00:00,27196.3,29.15,5056.5
2025-10-27 11:00:00,25037.9,19.95,6087.5
2025-10-27 12:00:00,23686.9,23.0,6407.0
2025-10-27 13:00:00,23253.9,23.79,4758.5
2025-10-27 14:00:00,24611.5,32.33,4256.0
2025-10-27 15:00:00,27285.0,35.41,3706.5
2025-10-27 16:00:00,29978.7,50.07,2266.0
2025-10-27 17:00:00,33147.5,54.2,1443.0
2025-10-27 18:00:00,33532.9,67.6,652.0
2025-10-27 19:00:00,32656.5,66.95,561.5
2025-10-27 20:00:00,30323.8,55.0,291.0
2025-10-27 21:00:00,27087.0,40.82,263.5
2025-10-27 22:00:00,24369.6,47.67,317.0
2025-10-27 23:00:00,22192.6,46.54,376.5
2025-10-28 00:00:00,19266.4,29.98,516.0
2025-10-28 01:00:00,17919.1,26.89,617.0
2025-10-28 02:00:00,16223.9,22.86,850.0
2025-10-28 03:00:00,15118.4,17.07,2621.5
2025-10-28 04:00:00,15749.2,22.2,3590.5
2025-10-28 05:00:00,19701.2,26.63,4231.5
2025-10-28 06:00:00,22921.9,29.53,2910.5
2025-10-28 07:00:00,28341.8,44.59,2750.5
2025-10-28 08:00:00,29624.0,43.83,4466.5
2025-10-28 09:00:00,30239.7,36.93,5044.0
2025-10-28 10:00:00,26806.3,28.63,6249.0
2025-10-28 11:00:00,25227.1,23.7,5998.0
2025-10-28 12:00:00,24167.5,27.05,5330.0
2025-10-28 13:00:00,23640.1,25.67,4727.5
2025-10-28 14:00:00,24554.3,24.6,4215.0
2025-10-28 15:00:00,26428.3,35.77,2977.0
2025-10-28 16:00:00,29681.9,44.51,2061.0
2025-10-28 17:00:00,33484.1,68.47,1200.0
2025-10-28 18:00:00,33600.4,62.01,1622.5
2025-10-28 19:00:00,32756.0,50.4,2159.0
2025-10-28 20:00:00,30369.2,51.67,1485.0
2025-10-28 21:00:00,26537.9,36.2,2239.0
2025-10-28 22:00:00,24348.4,38.02,1585.5
2025-10-28 23:00:00,22006.9,33.44,2429.0
2025-10-29 00:00:00,19266.4,31.13,2358.5
2025-10-29 01:00:00,17897.6,27.55,2978.0
2025-10-29 02:00:00,16141.2,14.62,2630.0
2025-10-29 03:00:00,15390.4,19.37,2707.0
2025-10-29 04:00:00,16352.0,24.28,1621.5
2025-10-29 05:00:00,19357.6,30.23,1325.0
2025-10-29 06:00:00,23781.9,33.84,849.0
2025-10-29 07:00:00,28292.1,46.22,843.0
2025-10-29 08:00:00,29980.0,46.89,2417.0
2025-10-29 09:00:00,29813.9,44.59,3715.0
2025-10-29 10:00:00,27594.7,28.62,4566.0
2025-10-29 11:00:00,25746.8,23.87,5258.5
2025-10-29 12:00:00,23817.2,18.15,6452.0
2025-10-29 13:00:00,23255.1,10.37,6854.0
2025-10-29 14:00:00,24191.1,20.52,6201.0
2025-10-29 15:00:00,27745.3,35.53,5318.0
2025-10-29 16:00:00,30023.0,41.01,3754.0
2025-10-29 17:00:00,32922.0,52.44,3172.0
2025-10-29 18:00:00,35060.2,58.19,2355.0
2025-10-29 19:00:00,33272.4,58.53,2862.5
2025-10-29 20:00:00,31052.4,44.61,2670.5
2025-10-29 21:00:00,26918.6,42.28,1848.5
2025-10-29 22:00:00,24653.6,45.41,2257.5
2025-10-29 23:00:00,22213.1,37.59,2733.5
2025-10-30 00:00:00,19336.9,33.7,1563.5
2025-10-30 01:00:00,18649.3,33.96,1388.5
2025-10-30 02:00:00,16504.6,18.72,1841.0
2025-10-30 03:00:00,15534.0,24.62,2538.0
2025-10-30 04:00:00,16018.0,10.72,2904.5
2025-10-30 05:00:00,19550.5,25.75,2358.5
2025-10-30 06:00:00,23631.6,38.52,2723.5
2025-10-30 07:00:00,28417.3,47.2,2513.0
2025-10-30 08:00:00,29403.0,43.53,4394.5
2025-10-30 09:00:00,30111.2,33.81,5808.5
2025-10-30 10:00:00,27597.2,16.7,6706.0
2025-10-30 11:00:00,25726.7,23.3,7273.5
2025-10-30 12:00:00,23769.7,21.42,7387.0
2025-10-30 13:00:00,23322.6,15.39,8173.5
2025-10-30 14:00:00,24663.6,22.23,7211.0
2025-10-30 15:00:00,27014.1,30.13,7137.0
2025-10-30 16:00:00,30822.6,40.51,5094.5
2025-10-30 17:00:00,32452.5,49.07,4948.5
2025-10-30 18:00:00,33816.3,49.38,4095.0
2025-10-30 19:00:00,33132.4,59.92,2819.0
2025-10-30 20:00:00,31133.4,41.42,2940.0
2025-10-30 21:00:00,27203.7,40.89,3361.5
2025-10-30 22:00:00,24237.8,42.65,3572.0
2025-10-30 23:00:00,22352.8,35.35,2633.5
2025-10-31 00:00:00,18680.3,20.56,2784.0
2025-10-31 01:00:00,17820.1,26.71,2129.5
2025-10-31 02:00:00,16522.3,27.01,1441.0
2025-10-31 03:00:00,15402.4,20.6,2095.5
2025-10-31 04:00:00,15888.2,20.4,3489.5
2025-10-31 05:00:00,19591.1,22.73,2479.5
2025-10-31 06:00:00,23985.5,33.14,2991.5
2025-10-31 07:00:00,28117.8,47.85,2181.5
2025-10-31 08:00:00,29910.9,43.47,3807.5
2025-10-31 09:00:00,29976.6,40.22,3554.5
2025-10-31 10:00:00,28152.4,29.23,4621.5
2025-10-31 11:00:00,25410.9,31.72,4894.5
2025-10-31 12:00:00,23993.7,22.58,5235.0
2025-10-31 13:00:00,23289.4,23.89,5661.0
2025-10-31 14:00:00,24906.6,17.09,4838.0
2025-10-31 15:00:00,27902.5,40.73,3939.0
2025-10-31 16:00:00,31081.0,45.32,2466.0
2025-10-31 17:00:00,33712.8,60.41,582.5
2025-10-31 18:00:00,34184.0,62.97,759.5
2025-10-31 19:00:00,33060.8,66.51,1529.0
2025-10-31 20:00:00,30269.5,58.47,2244.5
2025-10-31 21:00:00,26536.8,42.89,2161.0
2025-10-31 22:00:00,23895.8,41.37,1224.5
2025-10-31 23:00:00,22261.5,34.21,955.5
2025-11-01 00:00:00,16787.9,25.8,771.5
2025-11-01 01:00:00,16161.9,23.56,1088.0
2025-11-01 02:00:00,14777.5,20.86,1678.5
2025-11-01 03:00:00,14000.0,15.49,1691.0
2025-11-01 04:00:00,14372.3,18.98,2508.0
2025-11-01 05:00:00,16748.9,21.88,3251.0
2025-11-01 06:00:00,21051.4,26.38,2533.0
2025-11-01 07:00:00,24767.7,38.51,2405.0
2025-11-01 08:00:00,26852.7,38.5,2841.5
2025-11-01 09:00:00,25920.5,44.16,3070.0
2025-11-01 10:00:00,24736.1,33.31,4309.5
2025-11-01 11:00:00,21625.8,22.53,4774.5
2025-11-01 12:00:00,21192.0,15.42,4812.0
2025-11-01 13:00:00,20550.0,24.46,4824.0
2025-11-01 14:00:00,21689.7,19.33,4554.0
2025-11-01 15:00:00,23194.4,25.89,3473.5
2025-11-01 16:00:00,26460.7,51.66,1832.5
2025-11-01 17:00:00,29415.1,53.89,1278.5
2025-11-01 18:00:00,29496.9,47.6,1451.0
2025-11-01 19:00:00,29129.2,48.51,1446.5
2025-11-01 20:00:00,26592.7,46.94,1992.0
2025-11-01 21:00:00,24168.6,37.83,1745.0
2025-11-01 22:00:00,21331.3,31.52,2336.5
2025-11-01 23:00:00,19192.6,32.65,3201.5
2025-11-02 00:00:00,16870.6,17.25,3527.0
2025-11-02 01:00:00,16246.4,16.64,3586.0
2025-11-02 02:00:00,14635.5,26.37,3862.5
2025-11-02 03:00:00,14000.0,16.49,3296.0
2025-11-02 04:00:00,14714.3,18.01,3342.0
2025-11-02 05:00:00,17204.9,26.97,3638.5
2025-11-02 06:00:00,21144.9,31.23,3625.5
2025-11-02 07:00:00,24648.4,42.0,3494.0
2025-11-02 08:00:00,26715.5,31.91,4184.0
2025-11-02 09:00:00,26476.7,33.21,5754.5
2025-11-02 10:00:00,23625.2,20.0,6706.0
2025-11-02 11:00:00,22437.4,17.62,7329.0
2025-11-02 12:00:00,20788.3,1.78,7569.5
2025-11-02 13:00:00,20453.4,6.13,7066.0
2025-11-02 14:00:00,21680.1,17.52,6412.0
2025-11-02 15:00:00,23424.3,27.21,6041.0
2025-11-02 16:00:00,25958.7,29.4,4826.5
2025-11-02 17:00:00,29439.7,42.98,4074.0
2025-11-02 18:00:00,29965.7,48.85,3622.5
2025-11-02 19:00:00,27845.5,43.23,3268.5
2025-11-02 20:00:00,26413.5,41.02,5151.0
2025-11-02 21:00:00,24162.5,38.36,4378.5
2025-11-02 22:00:00,21232.6,23.87,3961.5
2025-11-02 23:00:00,19876.7,25.74,3650.5
2025-11-03 00:00:00,19727.4,24.67,3134.5
2025-11-03 01:00:00,17907.7,29.25,2713.0
2025-11-03 02:00:00,16701.9,25.83,2406.0
2025-11-03 03:00:00,15577.8,16.45,2076.0
2025-11-03 04:00:00,16057.0,27.42,1953.5
2025-11-03 05:00:00,19059.3,21.76,2255.0
2025-11-03 06:00:00,23776.9,33.83,2947.0
2025-11-03 07:00:00,27993.1,42.22,1919.5
2025-11-03 08:00:00,30576.9,47.65,2545.0
2025-11-03 09:00:00,30633.3,33.66,4421.0
2025-11-03 10:00:00,28358.8,36.27,4226.0
2025-11-03 11:00:00,25989.0,21.87,4571.5
2025-11-03 12:00:00,23913.8,22.24,4911.0
2025-11-03 13:00:00,23958.8,28.73,5004.0
2025-11-03 14:00:00,24997.2,30.94,3782.0
2025-11-03 15:00:00,27450.9,48.17,3343.0
2025-11-03 16:00:00,31616.0,58.44,1473.0
2025-11-03 17:00:00,32133.4,61.39,1198.5
2025-11-03 18:00:00,33324.8,58.63,498.5
2025-11-03 19:00:00,33479.0,59.88,606.5
2025-11-03 20:00:00,30576.5,57.54,427.0
2025-11-03 21:00:00,26884.5,44.95,669.5
2025-11-03 22:00:00,24178.4,40.26,1225.0
2025-11-03 23:00:00,22169.9,39.4,1861.0
2025-11-04 00:00:00,19727.9,30.01,1914.5
2025-11-04 01:00:00,18656.0,18.83,2981.5
2025-11-04 02:00:00,17189.9,27.7,1578.0
2025-11-04 03:00:00,15345.5,18.44,1912.5
2025-11-04 04:00:00,16100.2,17.94,2696.0
2025-11-04 05:00:00,19109.6,38.43,1856.5
2025-11-04 06:00:00,24590.9,42.14,1018.0
2025-11-04 07:00:00,28508.7,57.71,1416.5
2025-11-04 08:00:00,30555.9,48.09,1668.5
2025-11-04 09:00:00,30336.0,41.85,3150.5
2025-11-04 10:00:00,28184.2,32.89,4665.5
2025-11-04 11:00:00,25327.0,26.79,4683.5
2025-11-04 12:00:00,24251.6,23.87,4248.0
2025-11-04 13:00:00,23733.5,21.57,3746.0
2025-11-04 14:00:00,24659.7,34.1,3252.0
2025-11-04 15:00:00,27937.6,42.63,2028.0
2025-11-04 16:00:00,30616.8,57.06,682.0
2025-11-04 17:00:00,33489.6,63.61,41.5
2025-11-04 18:00:00,34304.6,74.55,117.5
2025-11-04 19:00:00,33812.4,63.42,109.5
2025-11-04 20:00:00,30872.4,60.51,218.0
2025-11-04 21:00:00,27176.3,52.27,1077.5
2025-11-04 22:00:00,24743.7,36.08,1433.5
2025-11-04 23:00:00,22654.5,31.06,1962.5
2025-11-05 00:00:00,19661.9,27.38,836.0
2025-11-05 01:00:00,18650.4,27.77,894.5
2025-11-05 02:00:00,16660.6,24.41,634.5
2025-11-05 03:00:00,15914.3,25.16,616.0
2025-11-05 04:00:00,16049.0,30.87,745.5
2025-11-05 05:00:00,19540.1,24.41,927.5
2025-11-05 06:00:00,24080.6,33.35,1321.5
2025-11-05 07:00:00,29013.5,48.45,991.0
2025-11-05 08:00:00,30517.9,47.15,1672.0
2025-11-05 09:00:00,30578.1,35.63,4815.0
2025-11-05 10:00:00,27526.2,29.79,5705.0
2025-11-05 11:00:00,25683.4,25.06,6541.0
2025-11-05 12:00:00,23815.7,18.92,6750.0
2025-11-05 13:00:00,24740.7,19.21,6666.0
2025-11-05 14:00:00,24918.1,25.85,5789.0
2025-11-05 15:00:00,27793.4,28.9,4805.5
2025-11-05 16:00:00,30943.4,51.05,3613.0
2025-11-05 17:00:00,32655.2,54.22,3039.5
2025-11-05 18:00:00,34176.5,59.0,3005.5
2025-11-05 19:00:00,33646.3,56.59,3043.0
2025-11-05 20:00:00,30881.5,45.33,2287.5
2025-11-05 21:00:00,26652.4,40.99,2456.5
2025-11-05 22:00:00,24471.7,45.06,1973.5
2025-11-05 23:00:00,22932.5,39.91,1337.0
2025-11-06 00:00:00,19728.9,29.3,1574.0
2025-11-06 01:00:00,18742.9,31.72,1485.0
2025-11-06 02:00:00,16604.9,29.1,999.5
2025-11-06 03:00:00,16095.5,30.07,771.5
2025-11-06 04:00:00,16501.5,28.16,899.5
2025-11-06 05:00:00,20088.2,37.89,1217.5
2025-11-06 06:00:00,24236.1,41.25,931.5
2025-11-06 07:00:00,27586.9,52.5,673.5
2025-11-06 08:00:00,31049.4,49.24,1218.5
2025-11-06 09:00:00,30168.2,49.15,2579.5
2025-11-06 10:00:00,28177.4,35.47,4641.0
2025-11-06 11:00:00,25314.0,26.52,6018.5
2025-11-06 12:00:00,24764.8,27.19,6199.0
2025-11-06 13:00:00,23722.0,17.73,5516.5
2025-11-06 14:00:00,25822.8,36.45,4490.5
2025-11-06 15:00:00,27645.8,41.81,3420.5
2025-11-06 16:00:00,30523.9,52.43,1745.5
2025-11-06 17:00:00,34192.1,56.65,1030.5
2025-11-06 18:00:00,34488.3,59.82,1008.0
2025-11-06 19:00:00,33487.0,63.99,1110.0
2025-11-06 20:00:00,30317.4,53.81,912.0
2025-11-06 21:00:00,27477.5,51.82,1365.5
2025-11-06 22:00:00,24896.6,43.63,1991.5
2025-11-06 23:00:00,22196.6,33.75,851.5
2025-11-07 00:00:00,19441.3,31.94,385.0
2025-11-07 01:00:00,18331.1,29.0,535.5
2025-11-07 02:00:00,16908.3,30.02,626.5
2025-11-07 03:00:00,16178.4,25.33,498.5
2025-11-07 04:00:00,16474.7,25.31,539.5
2025-11-07 05:00:00,19459.4,33.97,408.0
2025-11-07 06:00:00,25289.3,43.87,103.0
2025-11-07 07:00:00,28338.8,54.78,115.0
2025-11-07 08:00:00,30639.0,54.59,766.0
2025-11-07 09:00:00,30274.2,52.92,2124.0
2025-11-07 10:00:00,28282.3,42.85,2977.0
2025-11-07 11:00:00,25965.7,33.13,3450.5
2025-11-07 12:00:00,24564.8,34.87,3567.0
2025-11-07 13:00:00,24107.1,26.31,3294.0
2025-11-07 14:00:00,25691.2,35.05,2942.0
2025-11-07 15:00:00,28324.2,43.47,2482.0
2025-11-07 16:00:00,31120.3,54.61,1714.5
2025-11-07 17:00:00,33792.5,58.66,1016.0
2025-11-07 18:00:00,35178.3,63.8,1317.0
2025-11-07 19:00:00,33033.3,57.14,914.0
2025-11-07 20:00:00,32141.1,52.64,490.5
2025-11-07 21:00:00,27515.6,47.32,936.0
2025-11-07 22:00:00,24661.8,42.9,1020.0
2025-11-07 23:00:00,22275.5,31.07,1668.0
2025-11-08 00:00:00,16785.8,22.65,1536.5
2025-11-08 01:00:00,16319.1,24.58,1935.0
2025-11-08 02:00:00,15229.0,24.13,1317.0
2025-11-08 03:00:00,14000.0,22.25,1161.0
2025-11-08 04:00:00,14504.2,14.66,1738.5
2025-11-08 05:00:00,17200.6,34.34,1582.5
2025-11-08 06:00:00,21494.7,28.14,1268.5
2025-11-08 07:00:00,25697.6,43.04,1050.0
2025-11-08 08:00:00,27401.6,35.79,1489.5
2025-11-08 09:00:00,26443.2,34.95,2283.0
2025-11-08 10:00:00,24958.2,27.54,3375.0
2025-11-08 11:00:00,22825.9,30.31,3631.0
2025-11-08 12:00:00,21119.6,26.4,4162.0
2025-11-08 13:00:00,20548.6,21.14,3702.0
2025-11-08 14:00:00,21779.6,24.01,2925.5
2025-11-08 15:00:00,24733.5,24.21,2428.5
2025-11-08 16:00:00,27556.5,42.84,1268.5
2025-11-08 17:00:00,29206.7,43.79,898.0
2025-11-08 18:00:00,30288.0,50.24,1222.5
2025-11-08 19:00:00,29815.6,51.38,899.0
2025-11-08 20:00:00,26320.7,45.87,1095.5
2025-11-08 21:00:00,24014.6,39.49,1019.0
2025-11-08 22:00:00,22270.5,34.14,1288.5
2025-11-08 23:00:00,19870.2,29.69,920.0
2025-11-09 00:00:00,16835.0,25.29,701.0
2025-11-09 01:00:00,16146.6,29.1,661.5
2025-11-09 02:00:00,14984.8,24.86,700.0
2025-11-09 03:00:00,14000.0,16.09,1200.5
2025-11-09 04:00:00,14497.9,19.08,938.0
2025-11-09 05:00:00,17084.5,33.82,1092.5
2025-11-09 06:00:00,20699.3,29.89,1458.0
2025-11-09 07:00:00,24953.3,44.65,1185.0
2025-11-09 08:00:00,26792.3,47.33,1978.0
2025-11-09 09:00:00,26585.0,38.11,2868.5
2025-11-09 10:00:00,24684.8,27.56,3646.5
2025-11-09 11:00:00,22313.7,13.35,4617.5
2025-11-09 12:00:00,20708.8,18.29,5500.0
2025-11-09 13:00:00,20719.6,17.08,5655.5
2025-11-09 14:00:00,22375.3,21.23,3926.0
2025-11-09 15:00:00,24451.6,36.82,2404.0
2025-11-09 16:00:00,27078.1,45.91,1232.5
2025-11-09 17:00:00,28902.2,47.6,884.5
2025-11-09 18:00:00,30064.3,45.59,1695.0
2025-11-09 19:00:00,29676.4,50.54,941.5
2025-11-09 20:00:00,27273.6,52.54,1308.5
2025-11-09 21:00:00,24054.4,42.94,1153.5
2025-11-09 22:00:00,20813.6,34.62,1288.5
2025-11-09 23:00:00,19622.7,33.31,812.0
2025-11-10 00:00:00,19582.1,28.31,596.0
2025-11-10 01:00:00,18312.6,27.14,617.0
2025-11-10 02:00:00,16893.9,24.53,1537.0
2025-11-10 03:00:00,16123.3,22.89,1293.5
2025-11-10 04:00:00,16645.5,19.2,1573.0
2025-11-10 05:00:00,20082.4,24.42,2417.5
2025-11-10 06:00:00,23890.7,38.11,1772.5
2025-11-10 07:00:00,28574.9,44.79,2451.5
2025-11-10 08:00:00,30023.7,45.6,3452.5
2025-11-10 09:00:00,30436.0,38.49,5949.0
2025-11-10 10:00:00,28133.2,34.82,7423.0
2025-11-10 11:00:00,26602.7,21.55,7717.0
2025-11-10 12:00:00,24534.7,19.95,7843.5
2025-11-10 13:00:00,24482.0,17.49,6231.5
2025-11-10 14:00:00,25280.3,33.93,4895.0
2025-11-10 15:00:00,27636.2,46.33,3275.5
2025-11-10 16:00:00,30728.9,51.36,1207.0
2025-11-10 17:00:00,33952.1,56.11,919.0
2025-11-10 18:00:00,35769.3,56.64,1533.0
2025-11-10 19:00:00,34016.9,59.86,2068.5
2025-11-10 20:00:00,31002.7,52.34,1669.5
2025-11-10 21:00:00,27826.8,53.25,1466.0
2025-11-10 22:00:00,24939.0,41.44,1986.5
2025-11-10 23:00:00,23526.9,34.75,1811.5
2025-11-11 00:00:00,20130.7,34.28,1822.0
2025-11-11 01:00:00,18675.4,20.23,1053.5
2025-11-11 02:00:00,17061.8,25.69,966.0
2025-11-11 03:00:00,16032.2,24.35,792.5
2025-11-11 04:00:00,16812.4,28.12,601.5
2025-11-11 05:00:00,19705.9,29.61,718.5
2025-11-11 06:00:00,24183.3,38.99,1506.0
2025-11-11 07:00:00,29209.9,49.0,1031.5
2025-11-11 08:00:00,30996.0,54.13,1965.0
2025-11-11 09:00:00,31130.9,49.0,3497.0
2025-11-11 10:00:00,29346.7,32.83,4867.5
2025-11-11 11:00:00,26358.3,29.07,5853.5
2025-11-11 12:00:00,24565.7,17.74,5531.0
2025-11-11 13:00:00,25323.8,23.53,5528.5
2025-11-11 14:00:00,25575.0,33.09,4506.5
2025-11-11 15:00:00,27662.5,35.75,3850.0
2025-11-11 16:00:00,31152.8,49.09,2497.0
2025-11-11 17:00:00,34674.8,62.16,1651.5
2025-11-11 18:00:00,34217.1,48.72,1113.5
2025-11-11 19:00:00,33494.1,57.69,804.5
2025-11-11 20:00:00,31759.7,55.34,819.5
2025-11-11 21:00:00,27848.6,47.73,863.5
2025-11-11 22:00:00,24960.0,42.7,1235.5
2025-11-11 23:00:00,23247.5,38.64,953.5
2025-11-12 00:00:00,19591.2,36.47,859.5
2025-11-12 01:00:00,18229.1,35.63,948.0
2025-11-12 02:00:00,16712.0,24.43,1058.0
2025-11-12 03:00:00,16131.7,21.26,882.5
2025-11-12 04:00:00,16786.7,30.52,939.0
2025-11-12 05:00:00,19661.7,30.73,698.5
2025-11-12 06:00:00,24115.3,38.28,802.5
2025-11-12 07:00:00,28704.6,53.9,846.0
2025-11-12 08:00:00,31567.2,53.47,1905.5
2025-11-12 09:00:00,30369.4,49.17,2773.0
2025-11-12 10:00:00,28411.1,33.32,4066.0
2025-11-12 11:00:00,25737.9,26.19,4860.5
2025-11-12 12:00:00,24347.8,25.63,5743.0
2025-11-12 13:00:00,24334.5,14.58,5173.5
2025-11-12 14:00:00,26356.9,29.6,4244.0
2025-11-12 15:00:00,28270.3,46.58,2371.5
2025-11-12 16:00:00,31321.5,53.59,1085.0
2025-11-12 17:00:00,34392.7,67.6,537.5
2025-11-12 18:00:00,35328.8,60.6,1185.0
2025-11-12 19:00:00,33649.4,59.31,2086.0
2025-11-12 20:00:00,32384.1,57.3,696.5
2025-11-12 21:00:00,28007.7,40.37,1704.0
2025-11-12 22:00:00,25139.7,39.89,1671.0
2025-11-12 23:00:00,23114.1,35.36,1540.5
2025-11-13 00:00:00,19945.4,28.43,1309.5
2025-11-13 01:00:00,19103.1,24.84,1705.5
2025-11-13 02:00:00,16949.2,30.96,1203.5
2025-11-13 03:00:00,16211.4,21.28,908.5
2025-11-13 04:00:00,16795.4,26.19,1169.0
2025-11-13 05:00:00,20200.0,31.32,1223.5
2025-11-13 06:00:00,24510.1,45.16,858.0
2025-11-13 07:00:00,28725.5,57.47,1017.5
2025-11-13 08:00:00,31448.9,62.6,597.5
2025-11-13 09:00:00,30979.9,46.85,1983.0
2025-11-13 10:00:00,28398.0,39.2,3933.0
2025-11-13 11:00:00,26786.6,34.06,5403.5
2025-11-13 12:00:00,24799.6,22.35,5705.5
2025-11-13 13:00:00,24231.6,27.54,5502.0
2025-11-13 14:00:00,25416.0,27.71,5532.0
2025-11-13 15:00:00,28386.9,33.76,4176.0
2025-11-13 16:00:00,31718.5,61.24,2376.5
2025-11-13 17:00:00,33205.5,51.01,1652.0
