week_ending,sku,on_hand_qty,reorder_point_current
2024-05-19,SKU-0148,0.0,128.0
2024-05-26,SKU-0148,0.0,128.0
2024-06-02,SKU-0148,125.8,128.0
2024-06-09,SKU-0148,98.8,128.0
2024-06-16,SKU-0148,32.8,128.0
2024-06-23,SKU-0148,0.0,128.0
2024-06-30,SKU-0148,0.0,128.0
2024-07-07,SKU-0148,145.8,128.0
2024-07-14,SKU-0148,106.8,128.0
2024-07-21,SKU-0148,77.8,128.0
2024-07-28,SKU-0148,41.8,128.0
2024-08-04,SKU-0148,17.8,128.0
2024-08-11,SKU-0148,0.0,128.0
2024-08-18,SKU-0148,142.8,128.0
2024-08-25,SKU-0148,93.8,128.0
2024-09-01,SKU-0148,42.8,128.0
2024-09-08,SKU-0148,0.0,128.0
2024-09-15,SKU-0148,0.0,128.0
2024-09-22,SKU-0148,0.0,128.0
2024-09-29,SKU-0148,141.8,128.0
2024-10-06,SKU-0148,116.8,128.0
2024-10-13,SKU-0148,91.8,128.0
2024-10-20,SKU-0148,64.8,128.0
2024-10-27,SKU-0148,5.8,128.0
2024-11-03,SKU-0148,0.0,128.0
2024-11-10,SKU-0148,111.8,128.0
2024-11-17,SKU-0148,78.8,128.0
2024-11-24,SKU-0148,36.8,128.0
2024-12-01,SKU-0148,0.0,128.0
2024-12-08,SKU-0148,0.0,128.0
2024-12-15,SKU-0148,0.0,128.0
2024-12-22,SKU-0148,0.0,128.0
2024-12-29,SKU-0148,0.0,128.0
2025-01-05,SKU-0148,103.8,128.0
2025-01-12,SKU-0148,73.8,128.0
2025-01-19,SKU-0148,62.8,128.0
2025-01-26,SKU-0148,22.8,128.0
2025-02-02,SKU-0148,140.6,128.0
2025-02-09,SKU-0148,123.6,128.0
2025-02-16,SKU-0148,74.6,128.0
2025-02-23,SKU-0148,19.6,128.0
2025-03-02,SKU-0148,0.0,128.0
2025-03-09,SKU-0148,0.0,128.0
2025-03-16,SKU-0148,133.8,128.0
2025-03-23,SKU-0148,101.8,128.0
2025-03-30,SKU-0148,60.8,128.0
2025-04-06,SKU-0148,0.0,128.0
2025-04-13,SKU-0148,0.0,128.0
2025-04-20,SKU-0148,0.0,128.0
2025-04-27,SKU-0148,118.8,128.0
2025-05-04,SKU-0148,83.8,128.0
2025-05-11,SKU-0148,63.8,128.0
2025-05-18,SKU-0148,19.8,128.0
2025-05-25,SKU-0148,0.0,128.0
2025-06-01,SKU-0148,136.8,128.0
2025-06-08,SKU-0148,92.8,128.0
2025-06-15,SKU-0148,70.8,128.0
2025-06-22,SKU-0148,32.8,128.0
2025-06-29,SKU-0148,0.0,128.0
2025-07-06,SKU-0148,0.0,128.0
2025-07-13,SKU-0148,0.0,128.0
2025-07-20,SKU-0148,134.8,128.0
2025-07-27,SKU-0148,78.8,128.0
2025-08-03,SKU-0148,47.8,128.0
2025-08-10,SKU-0148,21.8,128.0
2025-08-17,SKU-0148,0.0,128.0
2025-08-24,SKU-0148,118.8,128.0
2025-08-31,SKU-0148,91.8,128.0
2025-09-07,SKU-0148,66.8,128.0
2025-09-14,SKU-0148,41.8,128.0
2025-09-21,SKU-0148,103.6,128.0
2025-09-28,SKU-0148,46.6,128.0
2025-10-05,SKU-0148,0.0,128.0
2025-10-12,SKU-0148,0.0,128.0
2025-10-19,SKU-0148,0.0,128.0
2025-10-26,SKU-0148,0.0,128.0
2025-11-02,SKU-0148,0.0,128.0
2025-11-09,SKU-0148,103.8,128.0
2025-11-16,SKU-0148,55.8,128.0
2025-11-23,SKU-0148,0.0,128.0
2025-11-30,SKU-0148,0.0,128.0
2025-12-07,SKU-0148,0.0,128.0
2025-12-14,SKU-0148,0.0,128.0
2025-12-21,SKU-0148,123.8,128.0
2025-12-28,SKU-0148,89.8,128.0
2024-01-07,SKU-0149,318.2,161.0
2024-01-14,SKU-0149,296.2,161.0
2024-01-21,SKU-0149,260.2,161.0
2024-01-28,SKU-0149,230.2,161.0
2024-02-04,SKU-0149,186.2,161.0
2024-02-11,SKU-0149,140.2,161.0
2024-02-18,SKU-0149,90.2,161.0
2024-02-25,SKU-0149,55.2,161.0
2024-03-03,SKU-0149,13.2,161.0
2024-03-10,SKU-0149,198.4,161.0
2024-03-17,SKU-0149,148.4,161.0
2024-03-24,SKU-0149,111.4,161.0
2024-03-31,SKU-0149,40.4,161.0
2024-04-07,SKU-0149,0.0,161.0
2024-04-14,SKU-0149,186.2,161.0
2024-04-21,SKU-0149,138.2,161.0
2024-04-28,SKU-0149,106.2,161.0
2024-05-05,SKU-0149,72.2,161.0
2024-05-12,SKU-0149,18.2,161.0
2024-05-19,SKU-0149,0.0,161.0
2024-05-26,SKU-0149,169.2,161.0
2024-06-02,SKU-0149,99.2,161.0
2024-06-09,SKU-0149,46.2,161.0
2024-06-16,SKU-0149,3.2,161.0
2024-06-23,SKU-0149,0.0,161.0
2024-06-30,SKU-0149,151.2,161.0
2024-07-07,SKU-0149,99.2,161.0
2024-07-14,SKU-0149,32.2,161.0
2024-07-21,SKU-0149,0.0,161.0
2024-07-28,SKU-0149,0.0,161.0
2024-08-04,SKU-0149,0.0,161.0
2024-08-11,SKU-0149,185.2,161.0
2024-08-18,SKU-0149,151.2,161.0
2024-08-25,SKU-0149,95.2,161.0
2024-09-01,SKU-0149,61.2,161.0
2024-09-08,SKU-0149,0.0,161.0
2024-09-15,SKU-0149,162.2,161.0
2024-09-22,SKU-0149,86.2,161.0
2024-09-29,SKU-0149,31.2,161.0
2024-10-06,SKU-0149,0.0,161.0
2024-10-13,SKU-0149,0.0,161.0
2024-10-20,SKU-0149,0.0,161.0
2024-10-27,SKU-0149,163.2,161.0
2024-11-03,SKU-0149,129.2,161.0
2024-11-10,SKU-0149,16.2,161.0
2024-11-17,SKU-0149,0.0,161.0
2024-11-24,SKU-0149,0.0,161.0
2024-12-01,SKU-0149,0.0,161.0
2024-12-08,SKU-0149,0.0,161.0
2024-12-15,SKU-0149,189.2,161.0
2024-12-22,SKU-0149,136.2,161.0
2024-12-29,SKU-0149,85.2,161.0
2025-01-05,SKU-0149,38.2,161.0
2025-01-12,SKU-0149,0.0,161.0
2025-01-19,SKU-0149,0.0,161.0
2025-01-26,SKU-0149,181.2,161.0
2025-02-02,SKU-0149,104.2,161.0
2025-02-09,SKU-0149,54.2,161.0
2025-02-16,SKU-0149,11.2,161.0
2025-02-23,SKU-0149,0.0,161.0
2025-03-02,SKU-0149,0.0,161.0
2025-03-09,SKU-0149,168.2,161.0
2025-03-16,SKU-0149,136.2,161.0
2025-03-23,SKU-0149,101.2,161.0
2025-03-30,SKU-0149,69.2,161.0
2025-04-06,SKU-0149,24.2,161.0
2025-04-13,SKU-0149,0.0,161.0
2025-04-20,SKU-0149,169.2,161.0
2025-04-27,SKU-0149,125.2,161.0
2025-05-04,SKU-0149,68.2,161.0
2025-05-11,SKU-0149,1.2,161.0
2025-05-18,SKU-0149,0.0,161.0
2025-05-25,SKU-0149,0.0,161.0
2025-06-01,SKU-0149,169.2,161.0
2025-06-08,SKU-0149,112.2,161.0
2025-06-15,SKU-0149,89.2,161.0
2025-06-22,SKU-0149,45.2,161.0
2025-06-29,SKU-0149,0.0,161.0
2025-07-06,SKU-0149,0.0,161.0
2025-07-13,SKU-0149,0.0,161.0
2025-07-20,SKU-0149,146.2,161.0
2025-07-27,SKU-0149,83.2,161.0
2025-08-03,SKU-0149,43.2,161.0
2025-08-10,SKU-0149,0.0,161.0
2025-08-17,SKU-0149,175.2,161.0
2025-08-24,SKU-0149,114.2,161.0
2025-08-31,SKU-0149,48.2,161.0
2025-09-07,SKU-0149,0.0,161.0
2025-09-14,SKU-0149,0.0,161.0
2025-09-21,SKU-0149,194.2,161.0
2025-09-28,SKU-0149,143.2,161.0
2025-10-05,SKU-0149,101.2,161.0
2025-10-12,SKU-0149,28.2,161.0
2025-10-19,SKU-0149,0.0,161.0
2025-10-26,SKU-0149,0.0,161.0
2025-11-02,SKU-0149,0.0,161.0
2025-11-09,SKU-0149,0.0,161.0
2025-11-16,SKU-0149,124.2,161.0
2025-11-23,SKU-0149,22.2,161.0
2025-11-30,SKU-0149,0.0,161.0
2025-12-07,SKU-0149,0.0,161.0
2025-12-14,SKU-0149,146.2,161.0
2025-12-21,SKU-0149,81.2,161.0
2025-12-28,SKU-0149,0.0,161.0
2024-01-07,SKU-0150,261.6,117.0
2024-01-14,SKU-0150,250.6,117.0
2024-01-21,SKU-0150,194.6,117.0
2024-01-28,SKU-0150,139.6,117.0
2024-02-04,SKU-0150,97.6,117.0
2024-02-11,SKU-0150,72.6,117.0
2024-02-18,SKU-0150,22.6,117.0
2024-02-25,SKU-0150,152.2,117.0
2024-03-03,SKU-0150,132.2,117.0
2024-03-10,SKU-0150,88.2,117.0
2024-03-17,SKU-0150,73.2,117.0
2024-03-24,SKU-0150,37.2,117.0
2024-03-31,SKU-0150,12.2,117.0
2024-04-07,SKU-0150,0.0,117.0
2024-04-14,SKU-0150,0.0,117.0
2024-04-21,SKU-0150,0.0,117.0
2024-04-28,SKU-0150,117.6,117.0
2024-05-05,SKU-0150,50.6,117.0
2024-05-12,SKU-0150,0.0,117.0
2024-05-19,SKU-0150,0.0,117.0
2024-05-26,SKU-0150,0.0,117.0
2024-06-02,SKU-0150,0.0,117.0
2024-06-09,SKU-0150,130.6,117.0
2024-06-16,SKU-0150,19.6,117.0
2024-06-23,SKU-0150,0.0,117.0
2024-06-30,SKU-0150,0.0,117.0
2024-07-07,SKU-0150,0.0,117.0
2024-07-14,SKU-0150,0.0,117.0
2024-07-21,SKU-0150,0.0,117.0
2024-07-28,SKU-0150,0.0,117.0
2024-08-04,SKU-0150,129.6,117.0
2024-08-11,SKU-0150,74.6,117.0
2024-08-18,SKU-0150,46.6,117.0
2024-08-25,SKU-0150,0.0,117.0
2024-09-01,SKU-0150,0.0,117.0
2024-09-08,SKU-0150,0.0,117.0
2024-09-15,SKU-0150,0.0,117.0
2024-09-22,SKU-0150,0.0,117.0
2024-09-29,SKU-0150,136.6,117.0
2024-10-06,SKU-0150,125.6,117.0
2024-10-13,SKU-0150,0.0,117.0
2024-10-20,SKU-0150,0.0,117.0
2024-10-27,SKU-0150,0.0,117.0
2024-11-03,SKU-0150,0.0,117.0
2024-11-10,SKU-0150,123.6,117.0
2024-11-17,SKU-0150,97.6,117.0
2024-11-24,SKU-0150,0.0,117.0
2024-12-01,SKU-0150,0.0,117.0
2024-12-08,SKU-0150,0.0,117.0
2024-12-15,SKU-0150,0.0,117.0
2024-12-22,SKU-0150,95.6,117.0
2024-12-29,SKU-0150,43.6,117.0
2025-01-05,SKU-0150,184.2,117.0
2025-01-12,SKU-0150,154.2,117.0
2025-01-19,SKU-0150,106.2,117.0
2025-01-26,SKU-0150,88.2,117.0
2025-02-02,SKU-0150,14.2,117.0
2025-02-09,SKU-0150,0.0,117.0
2025-02-16,SKU-0150,118.6,117.0
2025-02-23,SKU-0150,87.6,117.0
2025-03-02,SKU-0150,63.6,117.0
2025-03-09,SKU-0150,7.6,117.0
2025-03-16,SKU-0150,0.0,117.0
2025-03-23,SKU-0150,0.0,117.0
2025-03-30,SKU-0150,0.0,117.0
2025-04-06,SKU-0150,114.6,117.0
2025-04-13,SKU-0150,104.6,117.0
2025-04-20,SKU-0150,57.6,117.0
2025-04-27,SKU-0150,36.6,117.0
2025-05-04,SKU-0150,0.0,117.0
2025-05-11,SKU-0150,0.0,117.0
2025-05-18,SKU-0150,69.6,117.0
2025-05-25,SKU-0150,41.6,117.0
2025-06-01,SKU-0150,14.6,117.0
2025-06-08,SKU-0150,0.0,117.0
2025-06-15,SKU-0150,0.0,117.0
2025-06-22,SKU-0150,0.0,117.0
2025-06-29,SKU-0150,119.6,117.0
2025-07-06,SKU-0150,108.6,117.0
2025-07-13,SKU-0150,78.6,117.0
2025-07-20,SKU-0150,55.6,117.0
2025-07-27,SKU-0150,30.6,117.0
2025-08-03,SKU-0150,11.6,117.0
2025-08-10,SKU-0150,140.2,117.0
2025-08-17,SKU-0150,110.2,117.0
2025-08-24,SKU-0150,74.2,117.0
2025-08-31,SKU-0150,0.0,117.0
2025-09-07,SKU-0150,0.0,117.0
2025-09-14,SKU-0150,103.6,117.0
2025-09-21,SKU-0150,46.6,117.0
2025-09-28,SKU-0150,0.0,117.0
2025-10-05,SKU-0150,0.0,117.0
2025-10-12,SKU-0150,0.0,117.0
2025-10-19,SKU-0150,0.0,117.0
2025-10-26,SKU-0150,130.6,117.0
2025-11-02,SKU-0150,78.6,117.0
2025-11-09,SKU-0150,50.6,117.0
2025-11-16,SKU-0150,3.6,117.0
2025-11-23,SKU-0150,0.0,117.0
2025-11-30,SKU-0150,0.0,117.0
2025-12-07,SKU-0150,121.6,117.0
2025-12-14,SKU-0150,66.6,117.0
2025-12-21,SKU-0150,33.6,117.0
2025-12-28,SKU-0150,4.6,117.0
2024-01-07,SKU-0151,332.6,148.0
2024-01-14,SKU-0151,279.6,148.0
2024-01-21,SKU-0151,180.6,148.0
2024-01-28,SKU-0151,160.6,148.0
2024-02-04,SKU-0151,136.6,148.0
2024-02-11,SKU-0151,60.6,148.0
2024-02-18,SKU-0151,44.6,148.0
2024-02-25,SKU-0151,25.6,148.0
2024-03-03,SKU-0151,0.0,148.0
2024-03-10,SKU-0151,0.0,148.0
2024-03-17,SKU-0151,142.6,148.0
2024-03-24,SKU-0151,126.6,148.0
2024-03-31,SKU-0151,67.6,148.0
2024-04-07,SKU-0151,41.6,148.0
2024-04-14,SKU-0151,161.2,148.0
2024-04-21,SKU-0151,97.2,148.0
2024-04-28,SKU-0151,68.2,148.0
2024-05-05,SKU-0151,0.0,148.0
2024-05-12,SKU-0151,0.0,148.0
2024-05-19,SKU-0151,0.0,148.0
2024-05-26,SKU-0151,0.0,148.0
2024-06-02,SKU-0151,0.0,148.0
2024-06-09,SKU-0151,0.0,148.0
2024-06-16,SKU-0151,174.6,148.0
2024-06-23,SKU-0151,91.6,148.0
2024-06-30,SKU-0151,69.6,148.0
2024-07-07,SKU-0151,0.0,148.0
2024-07-14,SKU-0151,0.0,148.0
2024-07-21,SKU-0151,182.6,148.0
2024-07-28,SKU-0151,144.6,148.0
2024-08-04,SKU-0151,108.6,148.0
2024-08-11,SKU-0151,79.6,148.0
2024-08-18,SKU-0151,42.6,148.0
2024-08-25,SKU-0151,0.0,148.0
2024-09-01,SKU-0151,0.0,148.0
2024-09-08,SKU-0151,0.0,148.0
2024-09-15,SKU-0151,0.0,148.0
2024-09-22,SKU-0151,166.6,148.0
2024-09-29,SKU-0151,0.6,148.0
2024-10-06,SKU-0151,0.0,148.0
2024-10-13,SKU-0151,0.0,148.0
2024-10-20,SKU-0151,0.0,148.0
2024-10-27,SKU-0151,0.0,148.0
2024-11-03,SKU-0151,154.6,148.0
2024-11-10,SKU-0151,112.6,148.0
2024-11-17,SKU-0151,47.6,148.0
2024-11-24,SKU-0151,0.0,148.0
2024-12-01,SKU-0151,0.0,148.0
2024-12-08,SKU-0151,174.6,148.0
2024-12-15,SKU-0151,116.6,148.0
2024-12-22,SKU-0151,65.6,148.0
2024-12-29,SKU-0151,0.0,148.0
2025-01-05,SKU-0151,0.0,148.0
2025-01-12,SKU-0151,120.6,148.0
2025-01-19,SKU-0151,77.6,148.0
2025-01-26,SKU-0151,60.6,148.0
2025-02-02,SKU-0151,4.6,148.0
2025-02-09,SKU-0151,0.0,148.0
2025-02-16,SKU-0151,0.0,148.0
2025-02-23,SKU-0151,168.6,148.0
2025-03-02,SKU-0151,124.6,148.0
2025-03-09,SKU-0151,0.0,148.0
2025-03-16,SKU-0151,0.0,148.0
2025-03-23,SKU-0151,0.0,148.0
2025-03-30,SKU-0151,0.0,148.0
2025-04-06,SKU-0151,163.6,148.0
2025-04-13,SKU-0151,147.6,148.0
2025-04-20,SKU-0151,107.6,148.0
2025-04-27,SKU-0151,95.6,148.0
2025-05-04,SKU-0151,44.6,148.0
2025-05-11,SKU-0151,27.6,148.0
2025-05-18,SKU-0151,0.0,148.0
2025-05-25,SKU-0151,121.6,148.0
2025-06-01,SKU-0151,94.6,148.0
2025-06-08,SKU-0151,35.6,148.0
2025-06-15,SKU-0151,0.0,148.0
2025-06-22,SKU-0151,0.0,148.0
2025-06-29,SKU-0151,185.6,148.0
2025-07-06,SKU-0151,157.6,148.0
2025-07-13,SKU-0151,109.6,148.0
2025-07-20,SKU-0151,87.6,148.0
2025-07-27,SKU-0151,47.6,148.0
2025-08-03,SKU-0151,0.0,148.0
2025-08-10,SKU-0151,133.6,148.0
2025-08-17,SKU-0151,49.6,148.0
2025-08-24,SKU-0151,0.0,148.0
2025-08-31,SKU-0151,172.6,148.0
2025-09-07,SKU-0151,136.6,148.0
2025-09-14,SKU-0151,120.6,148.0
2025-09-21,SKU-0151,56.6,148.0
2025-09-28,SKU-0151,106.2,148.0
2025-10-05,SKU-0151,86.2,148.0
2025-10-12,SKU-0151,23.2,148.0
2025-10-19,SKU-0151,0.0,148.0
2025-10-26,SKU-0151,0.0,148.0
2025-11-02,SKU-0151,8.6,148.0
2025-11-09,SKU-0151,0.0,148.0
2025-11-16,SKU-0151,0.0,148.0
2025-11-23,SKU-0151,0.0,148.0
2025-11-30,SKU-0151,0.0,148.0
2025-12-07,SKU-0151,139.6,148.0
2025-12-14,SKU-0151,94.6,148.0
2025-12-21,SKU-0151,0.0,148.0
2025-12-28,SKU-0151,0.0,148.0
2024-01-07,SKU-0152,406.4,203.0
2024-01-14,SKU-0152,294.4,203.0
2024-01-21,SKU-0152,206.4,203.0
2024-01-28,SKU-0152,179.4,203.0
2024-02-04,SKU-0152,129.4,203.0
2024-02-11,SKU-0152,68.4,203.0
2024-02-18,SKU-0152,2.4,203.0
2024-02-25,SKU-0152,0.0,203.0
2024-03-03,SKU-0152,180.4,203.0
2024-03-10,SKU-0152,143.4,203.0
2024-03-17,SKU-0152,99.4,203.0
2024-03-24,SKU-0152,252.8,203.0
2024-03-31,SKU-0152,205.8,203.0
2024-04-07,SKU-0152,177.8,203.0
2024-04-14,SKU-0152,57.8,203.0
2024-04-21,SKU-0152,28.8,203.0
2024-04-28,SKU-0152,0.0,203.0
2024-05-05,SKU-0152,0.0,203.0
2024-05-12,SKU-0152,180.4,203.0
2024-05-19,SKU-0152,91.4,203.0
2024-05-26,SKU-0152,0.0,203.0
2024-06-02,SKU-0152,0.0,203.0
2024-06-09,SKU-0152,0.0,203.0
2024-06-16,SKU-0152,0.0,203.0
2024-06-23,SKU-0152,218.4,203.0
2024-06-30,SKU-0152,172.4,203.0
2024-07-07,SKU-0152,0.0,203.0
2024-07-14,SKU-0152,0.0,203.0
2024-07-21,SKU-0152,201.4,203.0
2024-07-28,SKU-0152,90.4,203.0
2024-08-04,SKU-0152,8.4,203.0
2024-08-11,SKU-0152,194.8,203.0
2024-08-18,SKU-0152,124.8,203.0
2024-08-25,SKU-0152,40.8,203.0
2024-09-01,SKU-0152,0.0,203.0
2024-09-08,SKU-0152,238.4,203.0
2024-09-15,SKU-0152,166.4,203.0
2024-09-22,SKU-0152,79.4,203.0
2024-09-29,SKU-0152,14.4,203.0
2024-10-06,SKU-0152,0.0,203.0
2024-10-13,SKU-0152,0.0,203.0
2024-10-20,SKU-0152,204.4,203.0
2024-10-27,SKU-0152,166.4,203.0
2024-11-03,SKU-0152,87.4,203.0
2024-11-10,SKU-0152,32.4,203.0
2024-11-17,SKU-0152,260.8,203.0
2024-11-24,SKU-0152,160.8,203.0
2024-12-01,SKU-0152,72.8,203.0
2024-12-08,SKU-0152,0.0,203.0
2024-12-15,SKU-0152,0.0,203.0
2024-12-22,SKU-0152,0.0,203.0
2024-12-29,SKU-0152,0.0,203.0
2025-01-05,SKU-0152,199.4,203.0
2025-01-12,SKU-0152,164.4,203.0
2025-01-19,SKU-0152,349.8,203.0
2025-01-26,SKU-0152,312.8,203.0
2025-02-02,SKU-0152,294.8,203.0
2025-02-09,SKU-0152,245.8,203.0
2025-02-16,SKU-0152,222.8,203.0
2025-02-23,SKU-0152,138.8,203.0
2025-03-02,SKU-0152,109.8,203.0
2025-03-09,SKU-0152,52.8,203.0
2025-03-16,SKU-0152,29.8,203.0
2025-03-23,SKU-0152,0.0,203.0
2025-03-30,SKU-0152,0.0,203.0
2025-04-06,SKU-0152,0.0,203.0
2025-04-13,SKU-0152,163.4,203.0
2025-04-20,SKU-0152,110.4,203.0
2025-04-27,SKU-0152,348.8,203.0
2025-05-04,SKU-0152,296.8,203.0
2025-05-11,SKU-0152,257.8,203.0
2025-05-18,SKU-0152,176.8,203.0
2025-05-25,SKU-0152,97.8,203.0
2025-06-01,SKU-0152,0.0,203.0
2025-06-08,SKU-0152,230.4,203.0
2025-06-15,SKU-0152,173.4,203.0
2025-06-22,SKU-0152,128.4,203.0
2025-06-29,SKU-0152,88.4,203.0
2025-07-06,SKU-0152,38.4,203.0
2025-07-13,SKU-0152,229.8,203.0
2025-07-20,SKU-0152,145.8,203.0
2025-07-27,SKU-0152,42.8,203.0
2025-08-03,SKU-0152,0.0,203.0
2025-08-10,SKU-0152,213.4,203.0
2025-08-17,SKU-0152,164.4,203.0
2025-08-24,SKU-0152,154.4,203.0
2025-08-31,SKU-0152,92.4,203.0
2025-09-07,SKU-0152,28.4,203.0
2025-09-14,SKU-0152,251.8,203.0
2025-09-21,SKU-0152,183.8,203.0
2025-09-28,SKU-0152,73.8,203.0
2025-10-05,SKU-0152,38.8,203.0
2025-10-12,SKU-0152,0.0,203.0
2025-10-19,SKU-0152,223.4,203.0
2025-10-26,SKU-0152,162.4,203.0
2025-11-02,SKU-0152,90.4,203.0
2025-11-09,SKU-0152,20.4,203.0
2025-11-16,SKU-0152,0.0,203.0
2025-11-23,SKU-0152,0.0,203.0
2025-11-30,SKU-0152,0.0,203.0
2025-12-07,SKU-0152,0.0,203.0
2025-12-14,SKU-0152,94.4,203.0
2025-12-21,SKU-0152,0.0,203.0
2025-12-28,SKU-0152,0.0,203.0
2024-01-07,SKU-0153,318.6,148.0
2024-01-14,SKU-0153,284.6,148.0
2024-01-21,SKU-0153,201.6,148.0
2024-01-28,SKU-0153,175.6,148.0
2024-02-04,SKU-0153,151.6,148.0
2024-02-11,SKU-0153,79.6,148.0
2024-02-18,SKU-0153,55.6,148.0
2024-02-25,SKU-0153,3.6,148.0
2024-03-03,SKU-0153,0.0,148.0
2024-03-10,SKU-0153,174.6,148.0
2024-03-17,SKU-0153,148.6,148.0
2024-03-24,SKU-0153,74.6,148.0
2024-03-31,SKU-0153,0.0,148.0
2024-04-07,SKU-0153,0.0,148.0
2024-04-14,SKU-0153,148.6,148.0
2024-04-21,SKU-0153,101.6,148.0
2024-04-28,SKU-0153,75.6,148.0
2024-05-05,SKU-0153,35.6,148.0
2024-05-12,SKU-0153,0.0,148.0
2024-05-19,SKU-0153,146.6,148.0
2024-05-26,SKU-0153,116.6,148.0
2024-06-02,SKU-0153,75.6,148.0
2024-06-09,SKU-0153,201.2,148.0
2024-06-16,SKU-0153,106.2,148.0
2024-06-23,SKU-0153,46.2,148.0
2024-06-30,SKU-0153,176.8,148.0
2024-07-07,SKU-0153,86.8,148.0
2024-07-14,SKU-0153,68.8,148.0
2024-07-21,SKU-0153,0.0,148.0
2024-07-28,SKU-0153,153.6,148.0
2024-08-04,SKU-0153,131.6,148.0
2024-08-11,SKU-0153,77.6,148.0
2024-08-18,SKU-0153,12.6,148.0
2024-08-25,SKU-0153,174.2,148.0
2024-09-01,SKU-0153,92.2,148.0
2024-09-08,SKU-0153,21.2,148.0
2024-09-15,SKU-0153,0.0,148.0
2024-09-22,SKU-0153,151.6,148.0
2024-09-29,SKU-0153,103.6,148.0
2024-10-06,SKU-0153,63.6,148.0
2024-10-13,SKU-0153,230.2,148.0
2024-10-20,SKU-0153,170.2,148.0
2024-10-27,SKU-0153,34.2,148.0
2024-11-03,SKU-0153,0.0,148.0
2024-11-10,SKU-0153,155.6,148.0
2024-11-17,SKU-0153,90.6,148.0
2024-11-24,SKU-0153,46.6,148.0
2024-12-01,SKU-0153,171.2,148.0
2024-12-08,SKU-0153,120.2,148.0
2024-12-15,SKU-0153,74.2,148.0
2024-12-22,SKU-0153,226.8,148.0
2024-12-29,SKU-0153,167.8,148.0
2025-01-05,SKU-0153,91.8,148.0
2025-01-12,SKU-0153,75.8,148.0
2025-01-19,SKU-0153,0.0,148.0
2025-01-26,SKU-0153,150.6,148.0
2025-02-02,SKU-0153,76.6,148.0
2025-02-09,SKU-0153,18.6,148.0
2025-02-16,SKU-0153,0.0,148.0
2025-02-23,SKU-0153,171.6,148.0
2025-03-02,SKU-0153,143.6,148.0
2025-03-09,SKU-0153,281.2,148.0
2025-03-16,SKU-0153,228.2,148.0
2025-03-23,SKU-0153,121.2,148.0
2025-03-30,SKU-0153,112.2,148.0
2025-04-06,SKU-0153,276.8,148.0
2025-04-13,SKU-0153,263.8,148.0
2025-04-20,SKU-0153,155.8,148.0
2025-04-27,SKU-0153,124.8,148.0
2025-05-04,SKU-0153,101.8,148.0
2025-05-11,SKU-0153,41.8,148.0
2025-05-18,SKU-0153,0.0,148.0
2025-05-25,SKU-0153,172.6,148.0
2025-06-01,SKU-0153,139.6,148.0
2025-06-08,SKU-0153,98.6,148.0
2025-06-15,SKU-0153,7.6,148.0
2025-06-22,SKU-0153,0.0,148.0
2025-06-29,SKU-0153,153.6,148.0
2025-07-06,SKU-0153,83.6,148.0
2025-07-13,SKU-0153,36.6,148.0
2025-07-20,SKU-0153,0.0,148.0
2025-07-27,SKU-0153,0.0,148.0
2025-08-03,SKU-0153,113.6,148.0
2025-08-10,SKU-0153,67.6,148.0
2025-08-17,SKU-0153,192.2,148.0
2025-08-24,SKU-0153,163.2,148.0
2025-08-31,SKU-0153,123.2,148.0
2025-09-07,SKU-0153,88.2,148.0
2025-09-14,SKU-0153,13.2,148.0
2025-09-21,SKU-0153,182.8,148.0
2025-09-28,SKU-0153,161.8,148.0
2025-10-05,SKU-0153,100.8,148.0
2025-10-12,SKU-0153,17.8,148.0
2025-10-19,SKU-0153,0.0,148.0
2025-10-26,SKU-0153,0.0,148.0
2025-11-02,SKU-0153,164.6,148.0
2025-11-09,SKU-0153,56.6,148.0
2025-11-16,SKU-0153,0.0,148.0
2025-11-23,SKU-0153,0.0,148.0
2025-11-30,SKU-0153,129.6,148.0
2025-12-07,SKU-0153,34.6,148.0
2025-12-14,SKU-0153,0.0,148.0
2025-12-21,SKU-0153,172.6,148.0
2025-12-28,SKU-0153,116.6,148.0
2024-01-07,SKU-0154,325.4,159.0
2024-01-14,SKU-0154,256.4,159.0
2024-01-21,SKU-0154,183.4,159.0
2024-01-28,SKU-0154,138.4,159.0
2024-02-04,SKU-0154,86.4,159.0
2024-02-11,SKU-0154,51.4,159.0
2024-02-18,SKU-0154,235.8,159.0
2024-02-25,SKU-0154,190.8,159.0
2024-03-03,SKU-0154,166.8,159.0
2024-03-10,SKU-0154,148.8,159.0
2024-03-17,SKU-0154,124.8,159.0
2024-03-24,SKU-0154,67.8,159.0
2024-03-31,SKU-0154,234.2,159.0
2024-04-07,SKU-0154,189.2,159.0
2024-04-14,SKU-0154,98.2,159.0
2024-04-21,SKU-0154,43.2,159.0
2024-04-28,SKU-0154,2.2,159.0
2024-05-05,SKU-0154,0.0,159.0
2024-05-12,SKU-0154,164.4,159.0
2024-05-19,SKU-0154,140.4,159.0
2024-05-26,SKU-0154,103.4,159.0
2024-06-02,SKU-0154,64.4,159.0
2024-06-09,SKU-0154,221.8,159.0
2024-06-16,SKU-0154,174.8,159.0
2024-06-23,SKU-0154,113.8,159.0
2024-06-30,SKU-0154,64.8,159.0
2024-07-07,SKU-0154,21.8,159.0
2024-07-14,SKU-0154,193.2,159.0
2024-07-21,SKU-0154,149.2,159.0
2024-07-28,SKU-0154,109.2,159.0
