order_id,order_date,sku,category,region,qty_ordered,qty_fulfilled,unit_cost,unit_price,revenue
158129,2024-12-29,SKU-0141,Outdoor & Sporting,Northeast,16,16,11.85,21.54,344.64
158130,2024-12-29,SKU-0141,Outdoor & Sporting,Midwest,50,50,11.85,21.54,1077.0
158131,2024-12-29,SKU-0141,Outdoor & Sporting,South,1,1,11.85,21.54,21.54
158132,2024-12-29,SKU-0141,Outdoor & Sporting,West,2,2,11.85,21.54,43.08
158133,2025-01-05,SKU-0141,Outdoor & Sporting,Northeast,27,3,11.85,21.54,64.62
158134,2025-01-05,SKU-0141,Outdoor & Sporting,Midwest,84,10,11.85,21.54,215.4
158135,2025-01-05,SKU-0141,Outdoor & Sporting,South,1,0,11.85,21.54,0.0
158136,2025-01-05,SKU-0141,Outdoor & Sporting,West,3,0,11.85,21.54,0.0
158137,2025-01-12,SKU-0141,Outdoor & Sporting,Northeast,62,0,11.85,21.54,0.0
158138,2025-01-12,SKU-0141,Outdoor & Sporting,Midwest,195,0,11.85,21.54,0.0
158139,2025-01-12,SKU-0141,Outdoor & Sporting,South,3,0,11.85,21.54,0.0
158140,2025-01-12,SKU-0141,Outdoor & Sporting,West,8,0,11.85,21.54,0.0
158141,2025-01-19,SKU-0141,Outdoor & Sporting,Northeast,47,0,11.85,21.54,0.0
158142,2025-01-19,SKU-0141,Outdoor & Sporting,Midwest,147,0,11.85,21.54,0.0
158143,2025-01-19,SKU-0141,Outdoor & Sporting,South,2,0,11.85,21.54,0.0
158144,2025-01-19,SKU-0141,Outdoor & Sporting,West,6,0,11.85,21.54,0.0
158145,2025-01-26,SKU-0141,Outdoor & Sporting,Northeast,18,18,11.85,21.54,387.72
158146,2025-01-26,SKU-0141,Outdoor & Sporting,Midwest,57,57,11.85,21.54,1227.78
158147,2025-01-26,SKU-0141,Outdoor & Sporting,South,1,1,11.85,21.54,21.54
158148,2025-01-26,SKU-0141,Outdoor & Sporting,West,2,2,11.85,21.54,43.08
158149,2025-02-02,SKU-0141,Outdoor & Sporting,Northeast,26,26,11.85,21.54,560.04
158150,2025-02-02,SKU-0141,Outdoor & Sporting,Midwest,82,82,11.85,21.54,1766.28
158151,2025-02-02,SKU-0141,Outdoor & Sporting,South,1,1,11.85,21.54,21.54
158152,2025-02-02,SKU-0141,Outdoor & Sporting,West,3,3,11.85,21.54,64.62
158153,2025-02-09,SKU-0141,Outdoor & Sporting,Northeast,12,12,11.85,21.54,258.48
158154,2025-02-09,SKU-0141,Outdoor & Sporting,Midwest,37,37,11.85,21.54,796.98
158155,2025-02-09,SKU-0141,Outdoor & Sporting,South,1,1,11.85,21.54,21.54
158156,2025-02-09,SKU-0141,Outdoor & Sporting,West,1,1,11.85,21.54,21.54
158157,2025-02-16,SKU-0141,Outdoor & Sporting,Northeast,25,25,11.85,21.54,538.5
158158,2025-02-16,SKU-0141,Outdoor & Sporting,Midwest,77,77,11.85,21.54,1658.58
158159,2025-02-16,SKU-0141,Outdoor & Sporting,South,1,1,11.85,21.54,21.54
158160,2025-02-16,SKU-0141,Outdoor & Sporting,West,3,3,11.85,21.54,64.62
158161,2025-02-23,SKU-0141,Outdoor & Sporting,Northeast,11,11,11.85,21.54,236.94
158162,2025-02-23,SKU-0141,Outdoor & Sporting,Midwest,35,35,11.85,21.54,753.9
158163,2025-02-23,SKU-0141,Outdoor & Sporting,South,1,1,11.85,21.54,21.54
158164,2025-02-23,SKU-0141,Outdoor & Sporting,West,1,1,11.85,21.54,21.54
158165,2025-03-02,SKU-0141,Outdoor & Sporting,Northeast,42,17,11.85,21.54,366.18
158166,2025-03-02,SKU-0141,Outdoor & Sporting,Midwest,131,55,11.85,21.54,1184.7
158167,2025-03-02,SKU-0141,Outdoor & Sporting,South,2,1,11.85,21.54,21.54
158168,2025-03-02,SKU-0141,Outdoor & Sporting,West,5,2,11.85,21.54,43.08
158169,2025-03-09,SKU-0141,Outdoor & Sporting,Northeast,26,26,11.85,21.54,560.04
158170,2025-03-09,SKU-0141,Outdoor & Sporting,Midwest,81,81,11.85,21.54,1744.74
158171,2025-03-09,SKU-0141,Outdoor & Sporting,South,1,1,11.85,21.54,21.54
158172,2025-03-09,SKU-0141,Outdoor & Sporting,West,3,3,11.85,21.54,64.62
158173,2025-03-16,SKU-0141,Outdoor & Sporting,Northeast,15,15,11.85,21.54,323.1
158174,2025-03-16,SKU-0141,Outdoor & Sporting,Midwest,46,46,11.85,21.54,990.84
158175,2025-03-16,SKU-0141,Outdoor & Sporting,South,1,1,11.85,21.54,21.54
158176,2025-03-16,SKU-0141,Outdoor & Sporting,West,2,2,11.85,21.54,43.08
158177,2025-03-23,SKU-0141,Outdoor & Sporting,Northeast,33,33,11.85,21.54,710.82
158178,2025-03-23,SKU-0141,Outdoor & Sporting,Midwest,104,104,11.85,21.54,2240.16
158179,2025-03-23,SKU-0141,Outdoor & Sporting,South,2,2,11.85,21.54,43.08
158180,2025-03-23,SKU-0141,Outdoor & Sporting,West,4,4,11.85,21.54,86.16
158181,2025-03-30,SKU-0141,Outdoor & Sporting,Northeast,15,15,11.85,21.54,323.1
158182,2025-03-30,SKU-0141,Outdoor & Sporting,Midwest,48,48,11.85,21.54,1033.92
158183,2025-03-30,SKU-0141,Outdoor & Sporting,South,1,1,11.85,21.54,21.54
158184,2025-03-30,SKU-0141,Outdoor & Sporting,West,2,2,11.85,21.54,43.08
158185,2025-04-06,SKU-0141,Outdoor & Sporting,Northeast,25,20,11.85,21.54,430.8
158186,2025-04-06,SKU-0141,Outdoor & Sporting,Midwest,80,64,11.85,21.54,1378.56
158187,2025-04-06,SKU-0141,Outdoor & Sporting,South,1,1,11.85,21.54,21.54
158188,2025-04-06,SKU-0141,Outdoor & Sporting,West,3,3,11.85,21.54,64.62
158189,2025-04-13,SKU-0141,Outdoor & Sporting,Northeast,14,0,11.85,21.54,0.0
158190,2025-04-13,SKU-0141,Outdoor & Sporting,Midwest,44,0,11.85,21.54,0.0
158191,2025-04-13,SKU-0141,Outdoor & Sporting,South,1,0,11.85,21.54,0.0
158192,2025-04-13,SKU-0141,Outdoor & Sporting,West,2,0,11.85,21.54,0.0
158193,2025-04-20,SKU-0141,Outdoor & Sporting,Northeast,16,0,11.85,21.54,0.0
158194,2025-04-20,SKU-0141,Outdoor & Sporting,Midwest,50,0,11.85,21.54,0.0
158195,2025-04-20,SKU-0141,Outdoor & Sporting,South,1,0,11.85,21.54,0.0
158196,2025-04-20,SKU-0141,Outdoor & Sporting,West,2,0,11.85,21.54,0.0
158197,2025-04-27,SKU-0141,Outdoor & Sporting,Northeast,37,37,11.85,21.54,796.98
158198,2025-04-27,SKU-0141,Outdoor & Sporting,Midwest,117,117,11.85,21.54,2520.18
158199,2025-04-27,SKU-0141,Outdoor & Sporting,South,2,2,11.85,21.54,43.08
158200,2025-04-27,SKU-0141,Outdoor & Sporting,West,5,5,11.85,21.54,107.7
158201,2025-05-04,SKU-0141,Outdoor & Sporting,Northeast,69,69,11.85,21.54,1486.26
158202,2025-05-04,SKU-0141,Outdoor & Sporting,Midwest,217,217,11.85,21.54,4674.18
158203,2025-05-04,SKU-0141,Outdoor & Sporting,South,4,4,11.85,21.54,86.16
158204,2025-05-04,SKU-0141,Outdoor & Sporting,West,9,9,11.85,21.54,193.86
158205,2025-05-11,SKU-0141,Outdoor & Sporting,Northeast,61,3,11.85,21.54,64.62
158206,2025-05-11,SKU-0141,Outdoor & Sporting,Midwest,191,10,11.85,21.54,215.4
158207,2025-05-11,SKU-0141,Outdoor & Sporting,South,3,0,11.85,21.54,0.0
158208,2025-05-11,SKU-0141,Outdoor & Sporting,West,8,0,11.85,21.54,0.0
158209,2025-05-18,SKU-0141,Outdoor & Sporting,Northeast,43,0,11.85,21.54,0.0
158210,2025-05-18,SKU-0141,Outdoor & Sporting,Midwest,134,0,11.85,21.54,0.0
158211,2025-05-18,SKU-0141,Outdoor & Sporting,South,2,0,11.85,21.54,0.0
158212,2025-05-18,SKU-0141,Outdoor & Sporting,West,5,0,11.85,21.54,0.0
158213,2025-05-25,SKU-0141,Outdoor & Sporting,Northeast,26,0,11.85,21.54,0.0
158214,2025-05-25,SKU-0141,Outdoor & Sporting,Midwest,81,0,11.85,21.54,0.0
158215,2025-05-25,SKU-0141,Outdoor & Sporting,South,1,0,11.85,21.54,0.0
158216,2025-05-25,SKU-0141,Outdoor & Sporting,West,3,0,11.85,21.54,0.0
158217,2025-06-01,SKU-0141,Outdoor & Sporting,Northeast,39,0,11.85,21.54,0.0
158218,2025-06-01,SKU-0141,Outdoor & Sporting,Midwest,122,0,11.85,21.54,0.0
158219,2025-06-01,SKU-0141,Outdoor & Sporting,South,2,0,11.85,21.54,0.0
158220,2025-06-01,SKU-0141,Outdoor & Sporting,West,5,0,11.85,21.54,0.0
158221,2025-06-08,SKU-0141,Outdoor & Sporting,Northeast,22,0,11.85,21.54,0.0
158222,2025-06-08,SKU-0141,Outdoor & Sporting,Midwest,70,0,11.85,21.54,0.0
158223,2025-06-08,SKU-0141,Outdoor & Sporting,South,1,0,11.85,21.54,0.0
158224,2025-06-08,SKU-0141,Outdoor & Sporting,West,3,0,11.85,21.54,0.0
158225,2025-06-15,SKU-0141,Outdoor & Sporting,Northeast,23,0,11.85,21.54,0.0
158226,2025-06-15,SKU-0141,Outdoor & Sporting,Midwest,71,0,11.85,21.54,0.0
158227,2025-06-15,SKU-0141,Outdoor & Sporting,South,1,0,11.85,21.54,0.0
158228,2025-06-15,SKU-0141,Outdoor & Sporting,West,3,0,11.85,21.54,0.0
158229,2025-06-22,SKU-0141,Outdoor & Sporting,Northeast,21,21,11.85,21.54,452.34
158230,2025-06-22,SKU-0141,Outdoor & Sporting,Midwest,65,65,11.85,21.54,1400.1
158231,2025-06-22,SKU-0141,Outdoor & Sporting,South,1,1,11.85,21.54,21.54
158232,2025-06-22,SKU-0141,Outdoor & Sporting,West,3,3,11.85,21.54,64.62
158233,2025-06-29,SKU-0141,Outdoor & Sporting,Northeast,41,41,11.85,21.54,883.14
158234,2025-06-29,SKU-0141,Outdoor & Sporting,Midwest,127,127,11.85,21.54,2735.58
158235,2025-06-29,SKU-0141,Outdoor & Sporting,South,2,2,11.85,21.54,43.08
158236,2025-06-29,SKU-0141,Outdoor & Sporting,West,5,5,11.85,21.54,107.7
158237,2025-07-06,SKU-0141,Outdoor & Sporting,Northeast,28,28,11.85,21.54,603.12
158238,2025-07-06,SKU-0141,Outdoor & Sporting,Midwest,87,87,11.85,21.54,1873.98
158239,2025-07-06,SKU-0141,Outdoor & Sporting,South,1,1,11.85,21.54,21.54
158240,2025-07-06,SKU-0141,Outdoor & Sporting,West,4,4,11.85,21.54,86.16
158241,2025-07-13,SKU-0141,Outdoor & Sporting,Northeast,11,11,11.85,21.54,236.94
158242,2025-07-13,SKU-0141,Outdoor & Sporting,Midwest,33,33,11.85,21.54,710.82
158243,2025-07-13,SKU-0141,Outdoor & Sporting,South,1,1,11.85,21.54,21.54
158244,2025-07-13,SKU-0141,Outdoor & Sporting,West,1,1,11.85,21.54,21.54
158245,2025-07-20,SKU-0141,Outdoor & Sporting,Northeast,28,10,11.85,21.54,215.4
158246,2025-07-20,SKU-0141,Outdoor & Sporting,Midwest,87,30,11.85,21.54,646.2
158247,2025-07-20,SKU-0141,Outdoor & Sporting,South,1,0,11.85,21.54,0.0
158248,2025-07-20,SKU-0141,Outdoor & Sporting,West,3,1,11.85,21.54,21.54
158249,2025-07-27,SKU-0141,Outdoor & Sporting,Northeast,48,0,11.85,21.54,0.0
158250,2025-07-27,SKU-0141,Outdoor & Sporting,Midwest,150,0,11.85,21.54,0.0
158251,2025-07-27,SKU-0141,Outdoor & Sporting,South,2,0,11.85,21.54,0.0
158252,2025-07-27,SKU-0141,Outdoor & Sporting,West,6,0,11.85,21.54,0.0
158253,2025-08-03,SKU-0141,Outdoor & Sporting,Northeast,33,0,11.85,21.54,0.0
158254,2025-08-03,SKU-0141,Outdoor & Sporting,Midwest,103,0,11.85,21.54,0.0
158255,2025-08-03,SKU-0141,Outdoor & Sporting,South,2,0,11.85,21.54,0.0
158256,2025-08-03,SKU-0141,Outdoor & Sporting,West,4,0,11.85,21.54,0.0
158257,2025-08-10,SKU-0141,Outdoor & Sporting,Northeast,17,17,11.85,21.54,366.18
158258,2025-08-10,SKU-0141,Outdoor & Sporting,Midwest,52,52,11.85,21.54,1120.08
158259,2025-08-10,SKU-0141,Outdoor & Sporting,South,1,1,11.85,21.54,21.54
158260,2025-08-10,SKU-0141,Outdoor & Sporting,West,2,2,11.85,21.54,43.08
158261,2025-08-17,SKU-0141,Outdoor & Sporting,Northeast,24,24,11.85,21.54,516.96
158262,2025-08-17,SKU-0141,Outdoor & Sporting,Midwest,76,76,11.85,21.54,1637.04
158263,2025-08-17,SKU-0141,Outdoor & Sporting,South,1,1,11.85,21.54,21.54
158264,2025-08-17,SKU-0141,Outdoor & Sporting,West,3,3,11.85,21.54,64.62
158265,2025-08-24,SKU-0141,Outdoor & Sporting,Northeast,24,24,11.85,21.54,516.96
158266,2025-08-24,SKU-0141,Outdoor & Sporting,Midwest,76,76,11.85,21.54,1637.04
158267,2025-08-24,SKU-0141,Outdoor & Sporting,South,1,1,11.85,21.54,21.54
158268,2025-08-24,SKU-0141,Outdoor & Sporting,West,3,3,11.85,21.54,64.62
158269,2025-08-31,SKU-0141,Outdoor & Sporting,Northeast,40,40,11.85,21.54,861.6
158270,2025-08-31,SKU-0141,Outdoor & Sporting,Midwest,126,126,11.85,21.54,2714.04
158271,2025-08-31,SKU-0141,Outdoor & Sporting,South,2,2,11.85,21.54,43.08
158272,2025-08-31,SKU-0141,Outdoor & Sporting,West,5,5,11.85,21.54,107.7
158273,2025-09-07,SKU-0141,Outdoor & Sporting,Northeast,34,4,11.85,21.54,86.16
158274,2025-09-07,SKU-0141,Outdoor & Sporting,Midwest,108,13,11.85,21.54,280.02
158275,2025-09-07,SKU-0141,Outdoor & Sporting,South,2,0,11.85,21.54,0.0
158276,2025-09-07,SKU-0141,Outdoor & Sporting,West,4,1,11.85,21.54,21.54
158277,2025-09-14,SKU-0141,Outdoor & Sporting,Northeast,21,0,11.85,21.54,0.0
158278,2025-09-14,SKU-0141,Outdoor & Sporting,Midwest,65,0,11.85,21.54,0.0
158279,2025-09-14,SKU-0141,Outdoor & Sporting,South,1,0,11.85,21.54,0.0
158280,2025-09-14,SKU-0141,Outdoor & Sporting,West,3,0,11.85,21.54,0.0
158281,2025-09-21,SKU-0141,Outdoor & Sporting,Northeast,41,0,11.85,21.54,0.0
158282,2025-09-21,SKU-0141,Outdoor & Sporting,Midwest,129,0,11.85,21.54,0.0
158283,2025-09-21,SKU-0141,Outdoor & Sporting,South,2,0,11.85,21.54,0.0
158284,2025-09-21,SKU-0141,Outdoor & Sporting,West,5,0,11.85,21.54,0.0
158285,2025-09-28,SKU-0141,Outdoor & Sporting,Northeast,9,0,11.85,21.54,0.0
158286,2025-09-28,SKU-0141,Outdoor & Sporting,Midwest,27,0,11.85,21.54,0.0
158287,2025-09-28,SKU-0141,Outdoor & Sporting,West,1,0,11.85,21.54,0.0
158288,2025-10-05,SKU-0141,Outdoor & Sporting,Northeast,9,9,11.85,21.54,193.86
158289,2025-10-05,SKU-0141,Outdoor & Sporting,Midwest,28,28,11.85,21.54,603.12
158290,2025-10-05,SKU-0141,Outdoor & Sporting,West,1,1,11.85,21.54,21.54
158291,2025-10-12,SKU-0141,Outdoor & Sporting,Northeast,40,40,11.85,21.54,861.6
158292,2025-10-12,SKU-0141,Outdoor & Sporting,Midwest,125,125,11.85,21.54,2692.5
158293,2025-10-12,SKU-0141,Outdoor & Sporting,South,2,2,11.85,21.54,43.08
158294,2025-10-12,SKU-0141,Outdoor & Sporting,West,5,5,11.85,21.54,107.7
158295,2025-10-19,SKU-0141,Outdoor & Sporting,Northeast,9,9,11.85,21.54,193.86
158296,2025-10-19,SKU-0141,Outdoor & Sporting,Midwest,27,27,11.85,21.54,581.58
158297,2025-10-19,SKU-0141,Outdoor & Sporting,West,1,1,11.85,21.54,21.54
158298,2025-10-26,SKU-0141,Outdoor & Sporting,Northeast,62,52,11.85,21.54,1120.08
158299,2025-10-26,SKU-0141,Outdoor & Sporting,Midwest,195,164,11.85,21.54,3532.56
158300,2025-10-26,SKU-0141,Outdoor & Sporting,South,3,3,11.85,21.54,64.62
158301,2025-10-26,SKU-0141,Outdoor & Sporting,West,8,7,11.85,21.54,150.78
158302,2025-11-02,SKU-0141,Outdoor & Sporting,Northeast,37,0,11.85,21.54,0.0
158303,2025-11-02,SKU-0141,Outdoor & Sporting,Midwest,115,0,11.85,21.54,0.0
158304,2025-11-02,SKU-0141,Outdoor & Sporting,South,2,0,11.85,21.54,0.0
158305,2025-11-02,SKU-0141,Outdoor & Sporting,West,5,0,11.85,21.54,0.0
158306,2025-11-09,SKU-0141,Outdoor & Sporting,Northeast,34,0,11.85,21.54,0.0
158307,2025-11-09,SKU-0141,Outdoor & Sporting,Midwest,106,0,11.85,21.54,0.0
158308,2025-11-09,SKU-0141,Outdoor & Sporting,South,2,0,11.85,21.54,0.0
158309,2025-11-09,SKU-0141,Outdoor & Sporting,West,4,0,11.85,21.54,0.0
158310,2025-11-16,SKU-0141,Outdoor & Sporting,Northeast,63,63,11.85,21.54,1357.02
158311,2025-11-16,SKU-0141,Outdoor & Sporting,Midwest,199,199,11.85,21.54,4286.46
158312,2025-11-16,SKU-0141,Outdoor & Sporting,South,3,3,11.85,21.54,64.62
158313,2025-11-16,SKU-0141,Outdoor & Sporting,West,8,8,11.85,21.54,172.32
158314,2025-11-23,SKU-0141,Outdoor & Sporting,Northeast,99,46,11.85,21.54,990.84
158315,2025-11-23,SKU-0141,Outdoor & Sporting,Midwest,310,144,11.85,21.54,3101.76
158316,2025-11-23,SKU-0141,Outdoor & Sporting,South,5,2,11.85,21.54,43.08
158317,2025-11-23,SKU-0141,Outdoor & Sporting,West,12,6,11.85,21.54,129.24
158318,2025-11-30,SKU-0141,Outdoor & Sporting,Northeast,33,0,11.85,21.54,0.0
158319,2025-11-30,SKU-0141,Outdoor & Sporting,Midwest,103,0,11.85,21.54,0.0
158320,2025-11-30,SKU-0141,Outdoor & Sporting,South,2,0,11.85,21.54,0.0
158321,2025-11-30,SKU-0141,Outdoor & Sporting,West,4,0,11.85,21.54,0.0
158322,2025-12-07,SKU-0141,Outdoor & Sporting,Northeast,38,0,11.85,21.54,0.0
158323,2025-12-07,SKU-0141,Outdoor & Sporting,Midwest,121,0,11.85,21.54,0.0
158324,2025-12-07,SKU-0141,Outdoor & Sporting,South,2,0,11.85,21.54,0.0
158325,2025-12-07,SKU-0141,Outdoor & Sporting,West,5,0,11.85,21.54,0.0
158326,2025-12-14,SKU-0141,Outdoor & Sporting,Northeast,17,0,11.85,21.54,0.0
158327,2025-12-14,SKU-0141,Outdoor & Sporting,Midwest,54,0,11.85,21.54,0.0
158328,2025-12-14,SKU-0141,Outdoor & Sporting,South,1,0,11.85,21.54,0.0
158329,2025-12-14,SKU-0141,Outdoor & Sporting,West,2,0,11.85,21.54,0.0
158330,2025-12-21,SKU-0141,Outdoor & Sporting,Northeast,15,15,11.85,21.54,323.1
158331,2025-12-21,SKU-0141,Outdoor & Sporting,Midwest,46,46,11.85,21.54,990.84
158332,2025-12-21,SKU-0141,Outdoor & Sporting,South,1,1,11.85,21.54,21.54
158333,2025-12-21,SKU-0141,Outdoor & Sporting,West,2,2,11.85,21.54,43.08
158334,2025-12-28,SKU-0141,Outdoor & Sporting,Northeast,14,14,11.85,21.54,301.56
158335,2025-12-28,SKU-0141,Outdoor & Sporting,Midwest,45,45,11.85,21.54,969.3
158336,2025-12-28,SKU-0141,Outdoor & Sporting,South,1,1,11.85,21.54,21.54
158337,2025-12-28,SKU-0141,Outdoor & Sporting,West,2,2,11.85,21.54,43.08
158338,2024-01-07,SKU-0142,Outdoor & Sporting,Northeast,6,6,10.57,16.37,98.22
158339,2024-01-07,SKU-0142,Outdoor & Sporting,Midwest,41,41,10.57,16.37,671.17
158340,2024-01-07,SKU-0142,Outdoor & Sporting,South,10,10,10.57,16.37,163.7
158341,2024-01-07,SKU-0142,Outdoor & Sporting,West,10,10,10.57,16.37,163.7
158342,2024-01-14,SKU-0142,Outdoor & Sporting,Northeast,3,3,10.57,16.37,49.11
158343,2024-01-14,SKU-0142,Outdoor & Sporting,Midwest,17,17,10.57,16.37,278.29
158344,2024-01-14,SKU-0142,Outdoor & Sporting,South,4,4,10.57,16.37,65.48
158345,2024-01-14,SKU-0142,Outdoor & Sporting,West,4,4,10.57,16.37,65.48
158346,2024-01-21,SKU-0142,Outdoor & Sporting,Northeast,7,7,10.57,16.37,114.59
158347,2024-01-21,SKU-0142,Outdoor & Sporting,Midwest,45,45,10.57,16.37,736.65
158348,2024-01-21,SKU-0142,Outdoor & Sporting,South,11,11,10.57,16.37,180.07
158349,2024-01-21,SKU-0142,Outdoor & Sporting,West,12,12,10.57,16.37,196.44
158350,2024-01-28,SKU-0142,Outdoor & Sporting,Northeast,2,2,10.57,16.37,32.74
158351,2024-01-28,SKU-0142,Outdoor & Sporting,Midwest,12,12,10.57,16.37,196.44
158352,2024-01-28,SKU-0142,Outdoor & Sporting,South,3,3,10.57,16.37,49.11
158353,2024-01-28,SKU-0142,Outdoor & Sporting,West,3,3,10.57,16.37,49.11
158354,2024-02-04,SKU-0142,Outdoor & Sporting,Northeast,2,2,10.57,16.37,32.74
158355,2024-02-04,SKU-0142,Outdoor & Sporting,Midwest,13,13,10.57,16.37,212.81
158356,2024-02-04,SKU-0142,Outdoor & Sporting,South,3,3,10.57,16.37,49.11
158357,2024-02-04,SKU-0142,Outdoor & Sporting,West,3,3,10.57,16.37,49.11
158358,2024-02-11,SKU-0142,Outdoor & Sporting,Northeast,3,3,10.57,16.37,49.11
158359,2024-02-11,SKU-0142,Outdoor & Sporting,Midwest,22,22,10.57,16.37,360.14
158360,2024-02-11,SKU-0142,Outdoor & Sporting,South,5,5,10.57,16.37,81.85
158361,2024-02-11,SKU-0142,Outdoor & Sporting,West,6,6,10.57,16.37,98.22
158362,2024-02-18,SKU-0142,Outdoor & Sporting,Northeast,5,5,10.57,16.37,81.85
158363,2024-02-18,SKU-0142,Outdoor & Sporting,Midwest,33,33,10.57,16.37,540.21
158364,2024-02-18,SKU-0142,Outdoor & Sporting,South,8,8,10.57,16.37,130.96
158365,2024-02-18,SKU-0142,Outdoor & Sporting,West,8,8,10.57,16.37,130.96
158366,2024-02-25,SKU-0142,Outdoor & Sporting,Northeast,2,2,10.57,16.37,32.74
158367,2024-02-25,SKU-0142,Outdoor & Sporting,Midwest,13,13,10.57,16.37,212.81
158368,2024-02-25,SKU-0142,Outdoor & Sporting,South,3,3,10.57,16.37,49.11
158369,2024-02-25,SKU-0142,Outdoor & Sporting,West,3,3,10.57,16.37,49.11
158370,2024-03-03,SKU-0142,Outdoor & Sporting,Northeast,3,3,10.57,16.37,49.11
158371,2024-03-03,SKU-0142,Outdoor & Sporting,Midwest,16,16,10.57,16.37,261.92
158372,2024-03-03,SKU-0142,Outdoor & Sporting,South,4,4,10.57,16.37,65.48
158373,2024-03-03,SKU-0142,Outdoor & Sporting,West,4,4,10.57,16.37,65.48
158374,2024-03-10,SKU-0142,Outdoor & Sporting,Northeast,2,2,10.57,16.37,32.74
158375,2024-03-10,SKU-0142,Outdoor & Sporting,Midwest,15,15,10.57,16.37,245.55
158376,2024-03-10,SKU-0142,Outdoor & Sporting,South,3,3,10.57,16.37,49.11
158377,2024-03-10,SKU-0142,Outdoor & Sporting,West,4,4,10.57,16.37,65.48
158378,2024-03-17,SKU-0142,Outdoor & Sporting,Northeast,9,9,10.57,16.37,147.33
158379,2024-03-17,SKU-0142,Outdoor & Sporting,Midwest,54,54,10.57,16.37,883.98
158380,2024-03-17,SKU-0142,Outdoor & Sporting,South,13,13,10.57,16.37,212.81
158381,2024-03-17,SKU-0142,Outdoor & Sporting,West,14,14,10.57,16.37,229.18
158382,2024-03-24,SKU-0142,Outdoor & Sporting,Northeast,4,2,10.57,16.37,32.74
158383,2024-03-24,SKU-0142,Outdoor & Sporting,Midwest,26,13,10.57,16.37,212.81
158384,2024-03-24,SKU-0142,Outdoor & Sporting,South,6,3,10.57,16.37,49.11
158385,2024-03-24,SKU-0142,Outdoor & Sporting,West,7,3,10.57,16.37,49.11
158386,2024-03-31,SKU-0142,Outdoor & Sporting,Northeast,4,0,10.57,16.37,0.0
158387,2024-03-31,SKU-0142,Outdoor & Sporting,Midwest,27,0,10.57,16.37,0.0
158388,2024-03-31,SKU-0142,Outdoor & Sporting,South,6,0,10.57,16.37,0.0
158389,2024-03-31,SKU-0142,Outdoor & Sporting,West,7,0,10.57,16.37,0.0
158390,2024-04-07,SKU-0142,Outdoor & Sporting,Northeast,3,0,10.57,16.37,0.0
158391,2024-04-07,SKU-0142,Outdoor & Sporting,Midwest,16,0,10.57,16.37,0.0
158392,2024-04-07,SKU-0142,Outdoor & Sporting,South,4,0,10.57,16.37,0.0
158393,2024-04-07,SKU-0142,Outdoor & Sporting,West,4,0,10.57,16.37,0.0
158394,2024-04-14,SKU-0142,Outdoor & Sporting,Northeast,3,0,10.57,16.37,0.0
158395,2024-04-14,SKU-0142,Outdoor & Sporting,Midwest,21,0,10.57,16.37,0.0
158396,2024-04-14,SKU-0142,Outdoor & Sporting,South,5,0,10.57,16.37,0.0
158397,2024-04-14,SKU-0142,Outdoor & Sporting,West,5,0,10.57,16.37,0.0
158398,2024-04-21,SKU-0142,Outdoor & Sporting,Northeast,2,0,10.57,16.37,0.0
158399,2024-04-21,SKU-0142,Outdoor & Sporting,Midwest,15,0,10.57,16.37,0.0
158400,2024-04-21,SKU-0142,Outdoor & Sporting,South,4,0,10.57,16.37,0.0
158401,2024-04-21,SKU-0142,Outdoor & Sporting,West,4,0,10.57,16.37,0.0
158402,2024-04-28,SKU-0142,Outdoor & Sporting,Northeast,11,0,10.57,16.37,0.0
158403,2024-04-28,SKU-0142,Outdoor & Sporting,Midwest,71,0,10.57,16.37,0.0
158404,2024-04-28,SKU-0142,Outdoor & Sporting,South,17,0,10.57,16.37,0.0
158405,2024-04-28,SKU-0142,Outdoor & Sporting,West,18,0,10.57,16.37,0.0
158406,2024-05-05,SKU-0142,Outdoor & Sporting,Northeast,3,3,10.57,16.37,49.11
158407,2024-05-05,SKU-0142,Outdoor & Sporting,Midwest,21,21,10.57,16.37,343.77
158408,2024-05-05,SKU-0142,Outdoor & Sporting,South,5,5,10.57,16.37,81.85
158409,2024-05-05,SKU-0142,Outdoor & Sporting,West,5,5,10.57,16.37,81.85
158410,2024-05-12,SKU-0142,Outdoor & Sporting,Northeast,1,1,10.57,16.37,16.37
158411,2024-05-12,SKU-0142,Outdoor & Sporting,Midwest,8,8,10.57,16.37,130.96
158412,2024-05-12,SKU-0142,Outdoor & Sporting,South,2,2,10.57,16.37,32.74
158413,2024-05-12,SKU-0142,Outdoor & Sporting,West,2,2,10.57,16.37,32.74
158414,2024-05-19,SKU-0142,Outdoor & Sporting,Northeast,2,2,10.57,16.37,32.74
158415,2024-05-19,SKU-0142,Outdoor & Sporting,Midwest,12,12,10.57,16.37,196.44
158416,2024-05-19,SKU-0142,Outdoor & Sporting,South,3,3,10.57,16.37,49.11
158417,2024-05-19,SKU-0142,Outdoor & Sporting,West,3,3,10.57,16.37,49.11
158418,2024-05-26,SKU-0142,Outdoor & Sporting,Northeast,1,1,10.57,16.37,16.37
158419,2024-05-26,SKU-0142,Outdoor & Sporting,Midwest,7,7,10.57,16.37,114.59
158420,2024-05-26,SKU-0142,Outdoor & Sporting,South,2,2,10.57,16.37,32.74
158421,2024-05-26,SKU-0142,Outdoor & Sporting,West,2,2,10.57,16.37,32.74
